deg1,deg2
22.0,485.0
12.0,280.0
34.0,629.0
27.0,529.0
35.0,636.0
39.0,671.0
27.0,538.0
33.0,605.0
38.0,664.0
24.0,532.0
23.0,510.0
32.0,586.0
26.0,503.0
27.0,541.0
28.0,567.0
26.0,540.0
28.0,545.0
25.0,532.0
31.0,602.0
36.0,620.0
25.0,522.0
24.0,528.0
28.0,552.0
29.0,600.0
33.0,613.0
16.0,380.0
21.0,482.0
26.0,553.0
24.0,516.0
29.0,596.0
28.0,575.0
31.0,594.0
36.0,652.0
23.0,473.0
33.0,636.0
23.0,521.0
32.0,613.0
27.0,559.0
21.0,454.0
26.0,516.0
30.0,569.0
32.0,588.0
33.0,630.0
29.0,565.0
32.0,620.0
33.0,632.0
27.0,555.0
39.0,682.0
23.0,502.0
27.0,561.0
35.0,632.0
34.0,630.0
27.0,557.0
37.0,640.0
23.0,521.0
23.0,511.0
34.0,634.0
35.0,656.0
28.0,578.0
36.0,646.0
29.0,588.0
27.0,543.0
36.0,620.0
27.0,510.0
29.0,581.0
28.0,548.0
23.0,509.0
26.0,565.0
31.0,594.0
42.0,674.0
33.0,617.0
34.0,648.0
28.0,569.0
21.0,449.0
24.0,515.0
38.0,655.0
39.0,667.0
27.0,542.0
36.0,617.0
30.0,583.0
31.0,599.0
33.0,597.0
34.0,664.0
26.0,550.0
24.0,519.0
43.0,704.0
23.0,507.0
28.0,545.0
24.0,493.0
28.0,564.0
21.0,428.0
24.0,508.0
24.0,516.0
29.0,550.0
39.0,664.0
21.0,456.0
28.0,528.0
24.0,520.0
28.0,544.0
34.0,629.0
41.0,680.0
28.0,549.0
29.0,578.0
42.0,718.0
27.0,547.0
18.0,424.0
33.0,632.0
27.0,550.0
30.0,586.0
26.0,514.0
31.0,562.0
20.0,453.0
19.0,415.0
25.0,564.0
32.0,596.0
27.0,563.0
26.0,556.0
30.0,577.0
25.0,531.0
38.0,675.0
36.0,684.0
33.0,645.0
46.0,724.0
25.0,542.0
29.0,595.0
28.0,588.0
28.0,549.0
26.0,507.0
31.0,597.0
23.0,500.0
32.0,626.0
28.0,589.0
29.0,575.0
18.0,401.0
28.0,583.0
34.0,623.0
23.0,512.0
30.0,592.0
37.0,669.0
34.0,630.0
40.0,675.0
32.0,575.0
33.0,620.0
29.0,544.0
27.0,563.0
37.0,671.0
31.0,589.0
21.0,459.0
30.0,576.0
25.0,547.0
29.0,561.0
36.0,630.0
31.0,579.0
29.0,596.0
29.0,557.0
28.0,574.0
29.0,604.0
32.0,626.0
36.0,652.0
29.0,567.0
34.0,667.0
33.0,622.0
29.0,596.0
25.0,554.0
27.0,538.0
26.0,505.0
28.0,523.0
23.0,490.0
27.0,526.0
32.0,623.0
34.0,609.0
26.0,539.0
20.0,456.0
32.0,602.0
36.0,657.0
22.0,480.0
31.0,592.0
36.0,645.0
25.0,531.0
37.0,678.0
29.0,572.0
28.0,568.0
31.0,578.0
41.0,687.0
25.0,505.0
31.0,592.0
33.0,632.0
34.0,623.0
33.0,564.0
27.0,534.0
16.0,387.0
30.0,583.0
23.0,472.0
27.0,557.0
32.0,582.0
35.0,629.0
36.0,636.0
30.0,600.0
22.0,485.0
22.0,462.0
34.0,647.0
38.0,648.0
37.0,658.0
21.0,492.0
29.0,557.0
39.0,672.0
26.0,560.0
32.0,615.0
38.0,680.0
37.0,669.0
29.0,592.0
32.0,628.0
29.0,586.0
33.0,611.0
34.0,626.0
30.0,612.0
21.0,481.0
29.0,585.0
26.0,510.0
27.0,549.0
36.0,640.0
24.0,518.0
23.0,501.0
27.0,547.0
35.0,638.0
33.0,606.0
23.0,492.0
20.0,467.0
35.0,638.0
34.0,604.0
24.0,497.0
25.0,513.0
43.0,682.0
33.0,592.0
26.0,547.0
44.0,709.0
39.0,670.0
37.0,649.0
28.0,551.0
27.0,558.0
36.0,625.0
37.0,642.0
42.0,692.0
38.0,638.0
29.0,536.0
27.0,560.0
18.0,422.0
31.0,596.0
38.0,645.0
38.0,674.0
24.0,502.0
45.0,728.0
27.0,513.0
26.0,534.0
26.0,528.0
42.0,675.0
33.0,617.0
26.0,515.0
30.0,579.0
24.0,478.0
34.0,621.0
30.0,583.0
28.0,568.0
37.0,646.0
29.0,581.0
32.0,626.0
31.0,605.0
29.0,557.0
28.0,581.0
18.0,384.0
29.0,558.0
33.0,626.0
21.0,478.0
30.0,589.0
22.0,453.0
32.0,615.0
28.0,565.0
21.0,452.0
42.0,699.0
24.0,474.0
33.0,595.0
30.0,572.0
29.0,572.0
29.0,577.0
36.0,664.0
29.0,572.0
21.0,470.0
32.0,639.0
32.0,612.0
34.0,627.0
37.0,662.0
29.0,563.0
36.0,657.0
21.0,397.0
36.0,651.0
36.0,665.0
30.0,580.0
28.0,551.0
26.0,529.0
19.0,450.0
29.0,561.0
34.0,632.0
27.0,549.0
30.0,575.0
21.0,457.0
26.0,548.0
26.0,520.0
27.0,572.0
28.0,574.0
38.0,674.0
34.0,611.0
29.0,574.0
30.0,576.0
35.0,619.0
23.0,502.0
25.0,514.0
37.0,628.0
42.0,697.0
35.0,637.0
29.0,577.0
35.0,640.0
34.0,616.0
24.0,531.0
32.0,617.0
32.0,602.0
34.0,625.0
41.0,681.0
24.0,502.0
33.0,641.0
19.0,466.0
30.0,600.0
20.0,435.0
25.0,492.0
35.0,651.0
27.0,598.0
33.0,611.0
26.0,518.0
26.0,550.0
28.0,581.0
35.0,645.0
37.0,664.0
31.0,582.0
27.0,570.0
42.0,689.0
31.0,589.0
25.0,544.0
31.0,603.0
34.0,593.0
32.0,592.0
31.0,605.0
31.0,564.0
27.0,521.0
32.0,600.0
28.0,531.0
33.0,627.0
34.0,622.0
25.0,534.0
26.0,538.0
36.0,643.0
37.0,651.0
27.0,549.0
24.0,527.0
33.0,592.0
32.0,597.0
38.0,637.0
33.0,599.0
24.0,500.0
23.0,487.0
31.0,585.0
45.0,701.0
37.0,668.0
40.0,694.0
39.0,668.0
24.0,501.0
25.0,532.0
22.0,477.0
26.0,523.0
28.0,551.0
23.0,472.0
23.0,472.0
29.0,563.0
27.0,555.0
27.0,538.0
30.0,551.0
27.0,524.0
25.0,542.0
28.0,533.0
46.0,728.0
42.0,707.0
29.0,602.0
22.0,486.0
30.0,583.0
36.0,644.0
27.0,561.0
32.0,605.0
26.0,500.0
31.0,591.0
31.0,606.0
31.0,590.0
23.0,517.0
33.0,624.0
31.0,574.0
32.0,610.0
24.0,510.0
43.0,686.0
23.0,504.0
28.0,543.0
41.0,720.0
22.0,474.0
31.0,593.0
27.0,559.0
33.0,616.0
31.0,566.0
34.0,623.0
33.0,635.0
20.0,432.0
35.0,607.0
34.0,597.0
32.0,580.0
28.0,588.0
37.0,639.0
32.0,582.0
30.0,579.0
25.0,512.0
38.0,681.0
25.0,518.0
28.0,548.0
26.0,541.0
27.0,546.0
31.0,598.0
25.0,515.0
30.0,549.0
28.0,541.0
25.0,516.0
33.0,610.0
36.0,637.0
33.0,604.0
41.0,697.0
30.0,573.0
35.0,646.0
38.0,684.0
30.0,596.0
35.0,615.0
27.0,527.0
30.0,597.0
30.0,550.0
28.0,564.0
28.0,574.0
29.0,559.0
34.0,615.0
31.0,583.0
33.0,648.0
21.0,461.0
28.0,565.0
24.0,503.0
32.0,624.0
37.0,650.0
27.0,550.0
26.0,522.0
37.0,642.0
25.0,502.0
39.0,677.0
30.0,600.0
24.0,489.0
27.0,522.0
23.0,489.0
32.0,616.0
35.0,651.0
29.0,560.0
24.0,529.0
25.0,525.0
23.0,506.0
28.0,550.0
25.0,514.0
32.0,605.0
29.0,580.0
36.0,642.0
30.0,591.0
29.0,577.0
35.0,624.0
28.0,550.0
32.0,600.0
24.0,505.0
36.0,648.0
25.0,528.0
27.0,566.0
27.0,570.0
24.0,538.0
35.0,640.0
33.0,636.0
22.0,462.0
29.0,562.0
27.0,550.0
32.0,598.0
31.0,583.0
38.0,677.0
25.0,519.0
21.0,483.0
28.0,560.0
27.0,555.0
27.0,532.0
24.0,498.0
33.0,627.0
35.0,624.0
24.0,491.0
32.0,608.0
33.0,597.0
23.0,502.0
33.0,596.0
32.0,589.0
24.0,515.0
29.0,567.0
36.0,625.0
36.0,630.0
18.0,418.0
22.0,489.0
34.0,602.0
27.0,554.0
34.0,613.0
27.0,539.0
27.0,537.0
32.0,615.0
32.0,629.0
27.0,558.0
37.0,655.0
31.0,615.0
34.0,622.0
27.0,530.0
35.0,610.0
34.0,647.0
22.0,468.0
25.0,527.0
23.0,487.0
38.0,668.0
28.0,571.0
28.0,512.0
31.0,598.0
35.0,620.0
26.0,535.0
26.0,535.0
30.0,598.0
32.0,599.0
34.0,610.0
23.0,482.0
26.0,528.0
34.0,605.0
29.0,593.0
38.0,676.0
29.0,571.0
26.0,542.0
35.0,662.0
28.0,538.0
28.0,542.0
28.0,568.0
29.0,567.0
40.0,644.0
40.0,693.0
33.0,600.0
27.0,542.0
22.0,480.0
35.0,633.0
29.0,590.0
24.0,524.0
32.0,586.0
30.0,567.0
27.0,557.0
36.0,620.0
39.0,671.0
30.0,576.0
35.0,616.0
22.0,489.0
27.0,532.0
34.0,619.0
38.0,652.0
35.0,637.0
31.0,590.0
23.0,499.0
28.0,534.0
30.0,611.0
18.0,446.0
27.0,573.0
34.0,622.0
34.0,651.0
34.0,611.0
30.0,587.0
34.0,601.0
29.0,583.0
39.0,672.0
23.0,491.0
30.0,552.0
19.0,417.0
39.0,679.0
23.0,484.0
29.0,587.0
26.0,516.0
32.0,596.0
36.0,620.0
24.0,498.0
44.0,695.0
31.0,604.0
21.0,458.0
25.0,504.0
28.0,564.0
36.0,654.0
22.0,482.0
29.0,541.0
30.0,588.0
30.0,562.0
32.0,575.0
28.0,553.0
32.0,590.0
37.0,645.0
35.0,635.0
26.0,527.0
35.0,643.0
39.0,687.0
28.0,527.0
33.0,584.0
23.0,458.0
38.0,671.0
44.0,700.0
32.0,609.0
26.0,493.0
26.0,535.0
27.0,549.0
32.0,598.0
30.0,549.0
23.0,487.0
26.0,502.0
29.0,559.0
22.0,475.0
34.0,636.0
21.0,446.0
28.0,564.0
23.0,499.0
33.0,616.0
29.0,558.0
29.0,561.0
25.0,494.0
36.0,652.0
34.0,613.0
25.0,480.0
39.0,664.0
25.0,484.0
36.0,647.0
25.0,529.0
32.0,591.0
36.0,636.0
28.0,588.0
35.0,611.0
27.0,561.0
25.0,514.0
39.0,674.0
40.0,671.0
27.0,512.0
27.0,571.0
33.0,630.0
26.0,539.0
32.0,606.0
37.0,635.0
31.0,582.0
27.0,547.0
29.0,535.0
34.0,624.0
45.0,703.0
40.0,665.0
31.0,598.0
42.0,700.0
31.0,582.0
35.0,623.0
36.0,640.0
28.0,533.0
28.0,569.0
32.0,588.0
32.0,612.0
32.0,588.0
29.0,575.0
38.0,647.0
28.0,544.0
30.0,553.0
30.0,551.0
40.0,659.0
38.0,689.0
24.0,533.0
32.0,617.0
24.0,499.0
34.0,625.0
16.0,382.0
25.0,476.0
25.0,520.0
29.0,580.0
33.0,602.0
35.0,622.0
31.0,623.0
26.0,549.0
31.0,569.0
37.0,625.0
35.0,628.0
27.0,526.0
32.0,603.0
24.0,526.0
32.0,597.0
35.0,638.0
31.0,572.0
32.0,602.0
39.0,677.0
30.0,591.0
31.0,583.0
35.0,640.0
16.0,377.0
31.0,599.0
37.0,661.0
26.0,523.0
31.0,588.0
22.0,481.0
26.0,547.0
36.0,613.0
27.0,565.0
33.0,633.0
25.0,479.0
29.0,570.0
26.0,499.0
28.0,524.0
33.0,576.0
26.0,522.0
25.0,510.0
37.0,653.0
23.0,492.0
27.0,552.0
34.0,630.0
40.0,666.0
29.0,571.0
27.0,549.0
25.0,540.0
24.0,511.0
28.0,555.0
28.0,554.0
27.0,524.0
25.0,546.0
18.0,428.0
26.0,512.0
24.0,472.0
41.0,667.0
26.0,557.0
27.0,517.0
25.0,517.0
30.0,596.0
31.0,547.0
32.0,600.0
25.0,511.0
34.0,626.0
19.0,409.0
29.0,574.0
20.0,439.0
32.0,620.0
34.0,597.0
30.0,551.0
30.0,577.0
32.0,602.0
26.0,534.0
32.0,619.0
30.0,572.0
32.0,579.0
32.0,634.0
29.0,554.0
31.0,584.0
27.0,546.0
30.0,559.0
35.0,623.0
27.0,551.0
24.0,490.0
26.0,523.0
30.0,553.0
40.0,668.0
39.0,631.0
39.0,667.0
37.0,618.0
24.0,528.0
26.0,521.0
29.0,572.0
33.0,614.0
24.0,507.0
23.0,463.0
36.0,636.0
30.0,558.0
35.0,642.0
42.0,688.0
38.0,669.0
34.0,614.0
32.0,588.0
25.0,493.0
25.0,533.0
31.0,587.0
32.0,616.0
38.0,653.0
30.0,605.0
31.0,587.0
34.0,613.0
26.0,535.0
43.0,714.0
32.0,607.0
37.0,628.0
26.0,542.0
29.0,578.0
18.0,422.0
25.0,503.0
21.0,474.0
29.0,583.0
44.0,697.0
39.0,674.0
28.0,526.0
28.0,560.0
35.0,604.0
32.0,602.0
35.0,627.0
29.0,568.0
33.0,590.0
33.0,610.0
31.0,578.0
32.0,568.0
28.0,561.0
33.0,620.0
32.0,589.0
33.0,589.0
32.0,570.0
30.0,591.0
40.0,681.0
42.0,670.0
23.0,479.0
31.0,573.0
22.0,506.0
22.0,453.0
28.0,568.0
30.0,569.0
37.0,640.0
30.0,567.0
23.0,490.0
33.0,602.0
28.0,589.0
27.0,539.0
24.0,514.0
31.0,564.0
29.0,550.0
24.0,536.0
21.0,435.0
27.0,550.0
30.0,563.0
30.0,569.0
34.0,622.0
29.0,576.0
22.0,456.0
34.0,615.0
31.0,595.0
42.0,714.0
26.0,549.0
17.0,412.0
21.0,462.0
38.0,650.0
25.0,528.0
33.0,597.0
22.0,504.0
34.0,621.0
24.0,500.0
40.0,676.0
23.0,491.0
24.0,500.0
22.0,493.0
24.0,478.0
29.0,554.0
19.0,423.0
27.0,523.0
27.0,525.0
20.0,430.0
31.0,596.0
30.0,554.0
28.0,571.0
31.0,594.0
23.0,462.0
33.0,595.0
31.0,603.0
24.0,504.0
26.0,530.0
40.0,693.0
45.0,699.0
36.0,621.0
27.0,519.0
35.0,642.0
30.0,556.0
32.0,601.0
31.0,585.0
25.0,512.0
26.0,492.0
26.0,513.0
32.0,623.0
26.0,540.0
23.0,520.0
31.0,591.0
36.0,630.0
33.0,588.0
30.0,577.0
25.0,508.0
37.0,647.0
28.0,536.0
30.0,570.0
25.0,491.0
22.0,513.0
29.0,562.0
28.0,547.0
31.0,585.0
28.0,560.0
31.0,585.0
33.0,591.0
31.0,590.0
25.0,503.0
25.0,522.0
23.0,478.0
29.0,581.0
29.0,546.0
35.0,599.0
35.0,612.0
27.0,547.0
42.0,683.0
26.0,526.0
33.0,626.0
28.0,541.0
24.0,518.0
23.0,478.0
23.0,488.0
24.0,511.0
39.0,662.0
26.0,534.0
37.0,635.0
30.0,586.0
38.0,632.0
33.0,624.0
46.0,723.0
28.0,543.0
32.0,603.0
35.0,613.0
27.0,515.0
36.0,657.0
34.0,641.0
32.0,593.0
26.0,520.0
32.0,604.0
28.0,556.0
32.0,601.0
20.0,449.0
27.0,550.0
36.0,642.0
29.0,577.0
37.0,624.0
32.0,583.0
25.0,531.0
29.0,568.0
26.0,520.0
38.0,637.0
25.0,500.0
22.0,509.0
34.0,585.0
27.0,544.0
27.0,535.0
35.0,629.0
39.0,652.0
31.0,589.0
25.0,512.0
25.0,502.0
22.0,481.0
35.0,661.0
30.0,559.0
31.0,568.0
33.0,622.0
35.0,614.0
30.0,560.0
36.0,653.0
33.0,617.0
33.0,598.0
28.0,552.0
18.0,400.0
27.0,525.0
36.0,619.0
31.0,574.0
37.0,659.0
31.0,575.0
22.0,481.0
35.0,638.0
30.0,577.0
27.0,535.0
28.0,541.0
27.0,542.0
37.0,611.0
23.0,490.0
20.0,433.0
25.0,498.0
22.0,492.0
34.0,641.0
22.0,502.0
24.0,491.0
28.0,554.0
31.0,579.0
26.0,547.0
31.0,601.0
31.0,589.0
31.0,613.0
32.0,621.0
31.0,589.0
23.0,482.0
28.0,568.0
30.0,580.0
23.0,514.0
38.0,645.0
25.0,518.0
32.0,578.0
31.0,620.0
26.0,512.0
27.0,561.0
22.0,458.0
35.0,613.0
33.0,621.0
24.0,527.0
33.0,611.0
38.0,654.0
33.0,617.0
28.0,560.0
37.0,660.0
31.0,593.0
30.0,559.0
18.0,400.0
29.0,555.0
34.0,604.0
21.0,465.0
29.0,564.0
41.0,700.0
24.0,522.0
28.0,549.0
28.0,593.0
32.0,632.0
22.0,478.0
36.0,636.0
28.0,549.0
30.0,567.0
31.0,604.0
28.0,552.0
23.0,501.0
29.0,584.0
29.0,563.0
38.0,677.0
29.0,584.0
33.0,592.0
35.0,650.0
34.0,599.0
35.0,646.0
27.0,551.0
20.0,427.0
43.0,715.0
31.0,594.0
26.0,549.0
28.0,557.0
30.0,563.0
45.0,728.0
29.0,567.0
27.0,546.0
23.0,474.0
27.0,528.0
25.0,545.0
32.0,586.0
30.0,577.0
33.0,611.0
40.0,665.0
26.0,544.0
19.0,429.0
21.0,451.0
30.0,567.0
31.0,598.0
27.0,521.0
40.0,652.0
21.0,436.0
27.0,526.0
31.0,603.0
29.0,568.0
28.0,555.0
37.0,624.0
31.0,604.0
32.0,613.0
31.0,599.0
35.0,614.0
31.0,578.0
28.0,567.0
30.0,605.0
28.0,595.0
31.0,590.0
29.0,566.0
23.0,467.0
26.0,536.0
21.0,466.0
30.0,564.0
24.0,518.0
27.0,540.0
31.0,592.0
27.0,531.0
36.0,620.0
29.0,561.0
32.0,596.0
40.0,687.0
23.0,512.0
33.0,623.0
39.0,675.0
28.0,536.0
30.0,578.0
36.0,620.0
39.0,671.0
28.0,564.0
28.0,547.0
25.0,481.0
39.0,663.0
28.0,568.0
25.0,537.0
35.0,643.0
23.0,516.0
23.0,490.0
24.0,526.0
35.0,635.0
31.0,597.0
25.0,497.0
28.0,533.0
25.0,549.0
30.0,612.0
28.0,531.0
23.0,482.0
27.0,568.0
30.0,560.0
18.0,410.0
41.0,696.0
26.0,542.0
22.0,479.0
24.0,518.0
18.0,399.0
34.0,642.0
25.0,510.0
29.0,549.0
20.0,437.0
26.0,508.0
37.0,621.0
38.0,673.0
37.0,640.0
40.0,668.0
31.0,602.0
28.0,565.0
21.0,479.0
28.0,553.0
24.0,507.0
25.0,528.0
22.0,524.0
24.0,503.0
28.0,570.0
29.0,574.0
25.0,516.0
28.0,575.0
28.0,543.0
24.0,506.0
37.0,656.0
31.0,598.0
27.0,543.0
32.0,617.0
29.0,546.0
27.0,559.0
29.0,568.0
30.0,588.0
33.0,601.0
41.0,696.0
27.0,555.0
35.0,656.0
30.0,576.0
25.0,501.0
35.0,631.0
21.0,463.0
31.0,583.0
30.0,580.0
23.0,469.0
37.0,643.0
22.0,499.0
29.0,579.0
21.0,460.0
34.0,605.0
22.0,485.0
20.0,435.0
30.0,550.0
33.0,612.0
27.0,524.0
27.0,518.0
29.0,548.0
34.0,622.0
19.0,419.0
23.0,479.0
25.0,500.0
25.0,538.0
34.0,621.0
29.0,585.0
26.0,512.0
30.0,552.0
29.0,587.0
27.0,545.0
27.0,557.0
28.0,553.0
22.0,468.0
24.0,489.0
36.0,615.0
29.0,573.0
27.0,541.0
28.0,555.0
27.0,546.0
36.0,654.0
26.0,493.0
38.0,660.0
40.0,676.0
27.0,551.0
21.0,452.0
33.0,605.0
32.0,586.0
27.0,524.0
32.0,584.0
34.0,632.0
34.0,609.0
29.0,572.0
36.0,620.0
32.0,610.0
36.0,644.0
37.0,638.0
32.0,626.0
25.0,496.0
37.0,662.0
25.0,501.0
31.0,590.0
23.0,477.0
22.0,479.0
37.0,625.0
31.0,576.0
30.0,580.0
17.0,401.0
33.0,566.0
34.0,646.0
33.0,609.0
34.0,623.0
37.0,663.0
26.0,528.0
31.0,627.0
29.0,567.0
32.0,562.0
33.0,612.0
25.0,499.0
30.0,543.0
36.0,648.0
35.0,618.0
37.0,655.0
29.0,588.0
37.0,643.0
25.0,511.0
29.0,550.0
28.0,550.0
30.0,573.0
28.0,565.0
29.0,537.0
30.0,568.0
27.0,547.0
29.0,576.0
24.0,532.0
23.0,499.0
28.0,581.0
31.0,587.0
30.0,578.0
16.0,362.0
29.0,562.0
24.0,500.0
26.0,530.0
35.0,610.0
35.0,636.0
24.0,483.0
32.0,605.0
32.0,618.0
27.0,530.0
37.0,631.0
31.0,612.0
36.0,648.0
27.0,545.0
37.0,657.0
32.0,588.0
20.0,469.0
17.0,411.0
20.0,455.0
33.0,606.0
29.0,582.0
25.0,515.0
23.0,502.0
30.0,582.0
32.0,609.0
22.0,468.0
31.0,603.0
23.0,455.0
24.0,517.0
39.0,664.0
24.0,498.0
27.0,541.0
25.0,503.0
26.0,524.0
24.0,495.0
26.0,525.0
29.0,577.0
35.0,628.0
33.0,627.0
46.0,705.0
21.0,481.0
27.0,539.0
27.0,525.0
29.0,571.0
39.0,652.0
25.0,512.0
28.0,558.0
17.0,374.0
30.0,562.0
27.0,536.0
37.0,656.0
34.0,608.0
33.0,612.0
30.0,562.0
25.0,507.0
31.0,580.0
24.0,465.0
31.0,578.0
36.0,645.0
27.0,524.0
34.0,611.0
31.0,577.0
29.0,549.0
21.0,466.0
24.0,501.0
31.0,573.0
25.0,526.0
27.0,560.0
21.0,484.0
31.0,619.0
34.0,628.0
27.0,539.0
35.0,622.0
32.0,596.0
27.0,553.0
32.0,591.0
38.0,651.0
31.0,580.0
33.0,613.0
31.0,604.0
23.0,499.0
25.0,503.0
22.0,466.0
35.0,634.0
32.0,602.0
22.0,473.0
34.0,620.0
28.0,602.0
32.0,592.0
38.0,646.0
33.0,612.0
36.0,646.0
27.0,567.0
30.0,561.0
33.0,600.0
33.0,628.0
30.0,559.0
27.0,521.0
32.0,619.0
32.0,584.0
32.0,604.0
41.0,684.0
29.0,559.0
34.0,613.0
23.0,471.0
25.0,532.0
30.0,579.0
24.0,511.0
28.0,564.0
40.0,657.0
31.0,627.0
36.0,652.0
33.0,602.0
36.0,651.0
27.0,526.0
22.0,460.0
29.0,570.0
27.0,545.0
33.0,606.0
28.0,555.0
34.0,602.0
29.0,561.0
35.0,648.0
22.0,458.0
22.0,468.0
37.0,624.0
31.0,591.0
24.0,501.0
38.0,650.0
35.0,613.0
38.0,658.0
26.0,520.0
31.0,576.0
21.0,459.0
35.0,635.0
29.0,557.0
34.0,633.0
37.0,652.0
19.0,404.0
28.0,547.0
41.0,687.0
34.0,592.0
21.0,445.0
37.0,629.0
32.0,616.0
28.0,543.0
32.0,581.0
27.0,536.0
17.0,379.0
32.0,586.0
29.0,567.0
30.0,611.0
39.0,656.0
29.0,562.0
25.0,504.0
32.0,619.0
34.0,608.0
28.0,545.0
29.0,604.0
26.0,531.0
28.0,559.0
28.0,558.0
29.0,557.0
35.0,657.0
38.0,638.0
24.0,492.0
34.0,607.0
35.0,640.0
32.0,593.0
28.0,542.0
28.0,535.0
34.0,645.0
21.0,465.0
31.0,573.0
37.0,644.0
34.0,641.0
25.0,518.0
23.0,501.0
33.0,628.0
42.0,669.0
37.0,633.0
28.0,568.0
22.0,499.0
28.0,531.0
30.0,553.0
36.0,645.0
28.0,563.0
25.0,522.0
23.0,488.0
23.0,495.0
35.0,651.0
34.0,617.0
43.0,687.0
26.0,539.0
24.0,505.0
30.0,599.0
33.0,592.0
26.0,543.0
23.0,488.0
28.0,530.0
32.0,613.0
25.0,498.0
37.0,661.0
32.0,602.0
24.0,495.0
31.0,591.0
26.0,518.0
23.0,479.0
28.0,559.0
24.0,509.0
27.0,522.0
25.0,492.0
35.0,616.0
32.0,593.0
34.0,625.0
26.0,514.0
33.0,605.0
24.0,502.0
38.0,645.0
32.0,607.0
26.0,552.0
28.0,548.0
26.0,557.0
32.0,584.0
23.0,492.0
25.0,515.0
31.0,612.0
19.0,429.0
27.0,550.0
30.0,561.0
24.0,510.0
31.0,574.0
21.0,466.0
28.0,559.0
29.0,582.0
28.0,543.0
27.0,561.0
33.0,619.0
32.0,613.0
27.0,537.0
26.0,500.0
26.0,527.0
26.0,543.0
26.0,526.0
31.0,576.0
36.0,627.0
39.0,685.0
33.0,616.0
25.0,548.0
41.0,678.0
34.0,628.0
26.0,555.0
17.0,393.0
24.0,512.0
40.0,668.0
31.0,602.0
17.0,407.0
24.0,502.0
34.0,616.0
24.0,498.0
36.0,631.0
34.0,622.0
21.0,452.0
28.0,571.0
36.0,626.0
35.0,655.0
41.0,710.0
35.0,618.0
29.0,563.0
21.0,468.0
24.0,490.0
21.0,447.0
27.0,527.0
33.0,604.0
24.0,499.0
37.0,640.0
31.0,586.0
25.0,516.0
20.0,420.0
26.0,520.0
25.0,538.0
29.0,557.0
30.0,590.0
26.0,514.0
26.0,524.0
33.0,597.0
25.0,490.0
28.0,550.0
29.0,583.0
41.0,693.0
25.0,518.0
32.0,611.0
30.0,570.0
41.0,676.0
15.0,351.0
26.0,538.0
32.0,603.0
29.0,567.0
22.0,494.0
39.0,660.0
35.0,649.0
19.0,411.0
31.0,601.0
30.0,560.0
25.0,502.0
24.0,500.0
26.0,552.0
42.0,699.0
28.0,567.0
19.0,441.0
27.0,552.0
21.0,435.0
33.0,592.0
33.0,615.0
31.0,607.0
32.0,593.0
37.0,681.0
32.0,591.0
39.0,663.0
32.0,589.0
34.0,603.0
29.0,550.0
34.0,621.0
27.0,512.0
37.0,662.0
30.0,578.0
28.0,561.0
25.0,522.0
35.0,608.0
26.0,494.0
38.0,635.0
23.0,519.0
35.0,639.0
33.0,625.0
31.0,582.0
29.0,556.0
29.0,582.0
31.0,581.0
37.0,656.0
29.0,584.0
30.0,560.0
22.0,457.0
28.0,554.0
27.0,543.0
34.0,624.0
20.0,464.0
27.0,549.0
29.0,592.0
27.0,567.0
24.0,533.0
37.0,642.0
37.0,656.0
28.0,569.0
35.0,649.0
32.0,579.0
25.0,538.0
30.0,586.0
45.0,745.0
23.0,468.0
29.0,580.0
31.0,602.0
27.0,554.0
33.0,630.0
36.0,656.0
28.0,564.0
47.0,720.0
26.0,533.0
28.0,569.0
28.0,535.0
30.0,576.0
30.0,586.0
21.0,455.0
48.0,731.0
30.0,562.0
30.0,582.0
31.0,585.0
39.0,671.0
35.0,638.0
32.0,604.0
25.0,492.0
47.0,718.0
31.0,580.0
27.0,548.0
40.0,651.0
25.0,527.0
21.0,458.0
37.0,661.0
33.0,601.0
35.0,621.0
29.0,572.0
28.0,560.0
27.0,539.0
22.0,450.0
25.0,534.0
31.0,568.0
23.0,496.0
37.0,661.0
28.0,550.0
29.0,529.0
22.0,476.0
44.0,681.0
19.0,449.0
27.0,545.0
32.0,605.0
26.0,517.0
27.0,533.0
31.0,588.0
33.0,635.0
33.0,626.0
32.0,593.0
32.0,598.0
23.0,508.0
20.0,439.0
31.0,604.0
30.0,583.0
36.0,633.0
37.0,638.0
27.0,534.0
26.0,538.0
25.0,524.0
35.0,626.0
28.0,555.0
34.0,597.0
24.0,505.0
26.0,516.0
24.0,512.0
29.0,559.0
19.0,452.0
40.0,678.0
27.0,535.0
24.0,475.0
24.0,503.0
31.0,597.0
27.0,542.0
30.0,579.0
31.0,596.0
26.0,536.0
29.0,579.0
22.0,476.0
36.0,647.0
24.0,504.0
24.0,482.0
34.0,604.0
26.0,541.0
27.0,549.0
26.0,528.0
28.0,563.0
41.0,674.0
29.0,557.0
27.0,543.0
29.0,539.0
27.0,522.0
31.0,612.0
28.0,561.0
23.0,509.0
32.0,604.0
36.0,670.0
28.0,571.0
23.0,478.0
31.0,593.0
26.0,505.0
27.0,525.0
43.0,696.0
30.0,581.0
36.0,657.0
24.0,498.0
24.0,509.0
33.0,610.0
32.0,621.0
25.0,541.0
27.0,534.0
27.0,537.0
26.0,529.0
31.0,603.0
33.0,601.0
30.0,574.0
27.0,505.0
29.0,571.0
35.0,631.0
